date,crop_type,region,price
2022-11-29,soybeans,north,481.6861786924728
2022-11-29,soybeans,south,477.46897301373775
2022-11-29,soybeans,east,437.72857085109877
2022-11-29,soybeans,west,413.716690154109
2022-11-29,soybeans,central,484.7514666394321
2022-11-29,potatoes,north,141.34859406941501
2022-11-29,potatoes,south,123.11246228026307
2022-11-29,potatoes,east,146.8589871673535
2022-11-29,potatoes,west,151.45160854856283
2022-11-29,potatoes,central,149.13540843371385
2022-11-30,wheat,north,303.8362511415768
2022-11-30,wheat,south,256.30971581524204
2022-11-30,wheat,east,300.71399073882714
2022-11-30,wheat,west,272.7358861255171
2022-11-30,wheat,central,333.77381009015994
2022-11-30,rice,north,402.51594669905796
2022-11-30,rice,south,385.3451961503419
2022-11-30,rice,east,432.89202031738245
2022-11-30,rice,west,350.77314515700516
2022-11-30,rice,central,389.82647170128763
2022-11-30,corn,north,226.03999433977594
2022-11-30,corn,south,199.7627116401145
2022-11-30,corn,east,187.53763162009218
2022-11-30,corn,west,179.75531836754783
2022-11-30,corn,central,166.85200631262862
2022-11-30,soybeans,north,448.4765864426548
2022-11-30,soybeans,south,424.03206042507196
2022-11-30,soybeans,east,451.21748828050653
2022-11-30,soybeans,west,456.76051691475175
2022-11-30,soybeans,central,507.5150222810212
2022-11-30,potatoes,north,132.89333575179165
2022-11-30,potatoes,south,130.28829216831326
2022-11-30,potatoes,east,150.84797801683007
2022-11-30,potatoes,west,148.20797028450667
2022-11-30,potatoes,central,135.18180155117372
2022-12-01,wheat,north,294.4719789802794
2022-12-01,wheat,south,270.5014194544431
2022-12-01,wheat,east,271.85824623580197
2022-12-01,wheat,west,320.94348627222934
2022-12-01,wheat,central,273.9514843468098
2022-12-01,rice,north,355.34214803808817
2022-12-01,rice,south,371.03570456463444
2022-12-01,rice,east,297.58198272112753
2022-12-01,rice,west,364.1529974478617
2022-12-01,rice,central,379.8081177639014
2022-12-01,corn,north,221.87937739325804
2022-12-01,corn,south,186.89748325147457
2022-12-01,corn,east,193.29636805219317
2022-12-01,corn,west,191.6021863255048
2022-12-01,corn,central,227.1982460511011
2022-12-01,soybeans,north,509.38855400896733
2022-12-01,soybeans,south,395.79043049017884
2022-12-01,soybeans,east,519.8727930272954
2022-12-01,soybeans,west,419.21985958556627
2022-12-01,soybeans,central,432.70584232103977
2022-12-01,potatoes,north,120.83797960995605
2022-12-01,potatoes,south,164.2004603897297
2022-12-01,potatoes,east,155.36717217444158
2022-12-01,potatoes,west,155.98271483368805
2022-12-01,potatoes,central,153.2774997513474
2022-12-02,wheat,north,297.69117274028486
2022-12-02,wheat,south,269.5549377398392
2022-12-02,wheat,east,284.1945411538322
2022-12-02,wheat,west,264.07905908879167
2022-12-02,wheat,central,254.7509524632888
2022-12-02,rice,north,347.4964114414725
2022-12-02,rice,south,458.68072942174376
2022-12-02,rice,east,357.08202770570716
2022-12-02,rice,west,408.4323877935816
2022-12-02,rice,central,448.39629142740455
2022-12-02,corn,north,200.1308489354027
2022-12-02,corn,south,171.00935815513472
2022-12-02,corn,east,171.96369983155506
2022-12-02,corn,west,187.8443456562535
2022-12-02,corn,central,227.53236656616627
2022-12-02,soybeans,north,530.1608598719025
2022-12-02,soybeans,south,489.0006185436373
2022-12-02,soybeans,east,454.6193143471526
2022-12-02,soybeans,west,481.70479667621885
2022-12-02,soybeans,central,472.8777126768604
2022-12-02,potatoes,north,141.77509098323796
2022-12-02,potatoes,south,127.04032559203212
2022-12-02,potatoes,east,126.77876071493817
2022-12-02,potatoes,west,143.80641979746912
2022-12-02,potatoes,central,123.08284752156575
2022-12-03,wheat,north,261.69087736988513
2022-12-03,wheat,south,279.9677319642806
2022-12-03,wheat,east,288.374032708124
2022-12-03,wheat,west,310.28528861741717
2022-12-03,wheat,central,244.16257607608023
2022-12-03,rice,north,325.66359541067277
2022-12-03,rice,south,420.80632075420937
2022-12-03,rice,east,434.5837730338937
2022-12-03,rice,west,333.3274833316798
2022-12-03,rice,central,340.7288647535303
2022-12-03,corn,north,196.2460300970429
2022-12-03,corn,south,187.00020348126233
2022-12-03,corn,east,187.14515306299543
2022-12-03,corn,west,171.56638219204387
2022-12-03,corn,central,199.4865576685429
2022-12-03,soybeans,north,454.20011492048445
2022-12-03,soybeans,south,452.67008799385025
2022-12-03,soybeans,east,412.60469276347976
2022-12-03,soybeans,west,502.0496146853366
2022-12-03,soybeans,central,448.4217968765166
2022-12-03,potatoes,north,138.93993727888224
2022-12-03,potatoes,south,156.17612652575414
2022-12-03,potatoes,east,124.9593472771472
2022-12-03,potatoes,west,138.36036523521602
2022-12-03,potatoes,central,117.82297310385579
2022-12-04,wheat,north,265.1766441945198
2022-12-04,wheat,south,315.87784946668864
2022-12-04,wheat,east,236.6967206936459
2022-12-04,wheat,west,286.4247376010273
2022-12-04,wheat,central,324.70153657466443
2022-12-04,rice,north,393.58056063524225
2022-12-04,rice,south,351.32417259605313
2022-12-04,rice,east,331.626805154014
2022-12-04,rice,west,301.1112294352058
2022-12-04,rice,central,431.39763255008
2022-12-04,corn,north,178.70142558288123
2022-12-04,corn,south,152.93660050463788
2022-12-04,corn,east,167.50296859142966
2022-12-04,corn,west,166.44089685092771
2022-12-04,corn,central,177.31661281933944
2022-12-04,soybeans,north,577.7715972016467
2022-12-04,soybeans,south,509.4271238078863
2022-12-04,soybeans,east,488.97004857996495
2022-12-04,soybeans,west,522.2308126887491
2022-12-04,soybeans,central,551.9109494956335
2022-12-04,potatoes,north,147.30416823058613
2022-12-04,potatoes,south,160.07933092485115
2022-12-04,potatoes,east,130.9496246292735
2022-12-04,potatoes,west,127.84394811992088
2022-12-04,potatoes,central,125.48125121725663
2022-12-05,wheat,north,288.7710896764394
2022-12-05,wheat,south,206.75043715404567
2022-12-05,wheat,east,317.686344942932
2022-12-05,wheat,west,266.67647737412676
2022-12-05,wheat,central,303.7045698806147
2022-12-05,rice,north,321.97517548920325
2022-12-05,rice,south,415.59783640423655
2022-12-05,rice,east,425.7567595084052
2022-12-05,rice,west,377.88267479341664
2022-12-05,rice,central,393.77409089660193
2022-12-05,corn,north,167.82443277068674
2022-12-05,corn,south,187.86857202755593
2022-12-05,corn,east,205.2001255100033
2022-12-05,corn,west,181.35000548398037
2022-12-05,corn,central,215.5625637519122
2022-12-05,soybeans,north,384.16978434616516
2022-12-05,soybeans,south,452.1759940461612
2022-12-05,soybeans,east,377.71863726038634
2022-12-05,soybeans,west,482.32375523098307
2022-12-05,soybeans,central,457.5821016617474
2022-12-05,potatoes,north,137.79572611918115
2022-12-05,potatoes,south,150.64200901217782
2022-12-05,potatoes,east,136.2825304617405
2022-12-05,potatoes,west,179.63003825563632
2022-12-05,potatoes,central,151.6031622037491
2022-12-06,wheat,north,282.0712514313124
2022-12-06,wheat,south,262.2516725622997
2022-12-06,wheat,east,255.6144533241051
2022-12-06,wheat,west,293.5166721863082
2022-12-06,wheat,central,266.41862505446596
2022-12-06,rice,north,412.1234141706666
2022-12-06,rice,south,371.8831814739226
2022-12-06,rice,east,372.009278988883
2022-12-06,rice,west,379.2674153887656
2022-12-06,rice,central,369.26812172159845
2022-12-06,corn,north,192.68020451947663
2022-12-06,corn,south,226.28428855276803
2022-12-06,corn,east,197.62369957782062
2022-12-06,corn,west,195.421189606591
2022-12-06,corn,central,202.23933503300074
2022-12-06,soybeans,north,463.62453073431203
2022-12-06,soybeans,south,423.54307378114623
2022-12-06,soybeans,east,327.2028929135973
2022-12-06,soybeans,west,372.58601982625333
2022-12-06,soybeans,central,503.7673639135244
2022-12-06,potatoes,north,145.79894634851277
2022-12-06,potatoes,south,138.53225995992088
2022-12-06,potatoes,east,173.83001598106608
2022-12-06,potatoes,west,140.1314159034236
2022-12-06,potatoes,central,107.40369249669523
2022-12-07,wheat,north,303.0919573364022
2022-12-07,wheat,south,314.66401156314646
2022-12-07,wheat,east,302.23460832748725
2022-12-07,wheat,west,315.08063743747823
2022-12-07,wheat,central,232.28801473179485
2022-12-07,rice,north,379.47011775247404
2022-12-07,rice,south,344.7091552330364
2022-12-07,rice,east,395.57453859903427
2022-12-07,rice,west,433.0609341618355
2022-12-07,rice,central,362.07238425622893
2022-12-07,corn,north,200.2025977767812
2022-12-07,corn,south,171.4817640464708
2022-12-07,corn,east,187.62614680561825
2022-12-07,corn,west,178.2905373318927
2022-12-07,corn,central,221.806137483693
2022-12-07,soybeans,north,419.14900027789145
2022-12-07,soybeans,south,474.0345360216519
2022-12-07,soybeans,east,534.2308021117827
2022-12-07,soybeans,west,378.4969652419188
2022-12-07,soybeans,central,490.1523709504748
2022-12-07,potatoes,north,142.5328339834123
2022-12-07,potatoes,south,131.36415845790253
2022-12-07,potatoes,east,158.10953895552916
2022-12-07,potatoes,west,165.15584427195247
2022-12-07,potatoes,central,150.24192182169824
2022-12-08,wheat,north,274.25710223677817
2022-12-08,wheat,south,241.74845060418366
2022-12-08,wheat,east,287.7322841342666
2022-12-08,wheat,west,278.30225972568593
2022-12-08,wheat,central,280.0180037311959
2022-12-08,rice,north,358.13452385006946
2022-12-08,rice,south,354.82036791535705
2022-12-08,rice,east,377.9554331484502
2022-12-08,rice,west,330.4577459404338
2022-12-08,rice,central,415.91843271724554
2022-12-08,corn,north,174.04709094669724
2022-12-08,corn,south,190.541227057794
2022-12-08,corn,east,182.31957932190483
2022-12-08,corn,west,200.68182059959116
2022-12-08,corn,central,199.64991160536303
2022-12-08,soybeans,north,494.9605443164189
2022-12-08,soybeans,south,416.01162599731083
2022-12-08,soybeans,east,462.0090796781421
2022-12-08,soybeans,west,546.5537315036833
2022-12-08,soybeans,central,454.9698388262696
2022-12-08,potatoes,north,156.1512856599727
2022-12-08,potatoes,south,141.17925142703365
2022-12-08,potatoes,east,136.94491387489217
2022-12-08,potatoes,west,143.95909564189745
2022-12-08,potatoes,central,129.5616427813085
2022-12-09,wheat,north,308.86143450338284
2022-12-09,wheat,south,259.1654491837656
2022-12-09,wheat,east,299.0510938252592
2022-12-09,wheat,west,313.9261147941234
2022-12-09,wheat,central,295.4259950577979
2022-12-09,rice,north,356.31813509231586
2022-12-09,rice,south,384.83283064005866
2022-12-09,rice,east,350.0766165069123
2022-12-09,rice,west,369.83209636851836
2022-12-09,rice,central,358.04602010212017
2022-12-09,corn,north,174.5276778172629
2022-12-09,corn,south,200.82034889708254
2022-12-09,corn,east,207.4957279774282
2022-12-09,corn,west,208.80546829984942
2022-12-09,corn,central,193.4820722172594
2022-12-09,soybeans,north,541.6540550786236
2022-12-09,soybeans,south,440.30273217123107
2022-12-09,soybeans,east,532.9644848035765
2022-12-09,soybeans,west,515.2265669160531
2022-12-09,soybeans,central,474.1517887314967
2022-12-09,potatoes,north,144.84161868188266
2022-12-09,potatoes,south,156.3637026425108
2022-12-09,potatoes,east,151.05864168406694
2022-12-09,potatoes,west,145.38590787842094
2022-12-09,potatoes,central,135.30217118504765
2022-12-10,wheat,north,257.82680485405245
2022-12-10,wheat,south,287.16162873451617
2022-12-10,wheat,east,251.57552106247826
2022-12-10,wheat,west,304.88590905852806
2022-12-10,wheat,central,233.67909139721147
2022-12-10,rice,north,390.4075154443157
2022-12-10,rice,south,368.29392683037315
2022-12-10,rice,east,362.13533838354317
2022-12-10,rice,west,368.3047931058238
2022-12-10,rice,central,269.60499088157036
2022-12-10,corn,north,181.02064133614135
2022-12-10,corn,south,172.95654158760345
2022-12-10,corn,east,173.19662004954614
2022-12-10,corn,west,248.49780402298288
2022-12-10,corn,central,163.0850331059147
2022-12-10,soybeans,north,492.23052838868307
2022-12-10,soybeans,south,435.8052328633855
2022-12-10,soybeans,east,430.28341332342217
2022-12-10,soybeans,west,409.70660875412926
2022-12-10,soybeans,central,526.8964106748612
2022-12-10,potatoes,north,159.15007304674376
2022-12-10,potatoes,south,133.23191440238625
2022-12-10,potatoes,east,154.99850087494318
2022-12-10,potatoes,west,127.32914493214527
2022-12-10,potatoes,central,136.34497403341348
2022-12-11,wheat,north,304.1491359941569
2022-12-11,wheat,south,256.2958174460573
2022-12-11,wheat,east,263.7550275815123
2022-12-11,wheat,west,285.50932892670875
2022-12-11,wheat,central,285.87361590535244
2022-12-11,rice,north,338.7997033744268
2022-12-11,rice,south,464.5454588762256
2022-12-11,rice,east,347.70431572845575
2022-12-11,rice,west,415.9300016829223
2022-12-11,rice,central,402.3761454045895
2022-12-11,corn,north,174.58241321307528
2022-12-11,corn,south,198.67041409153094
2022-12-11,corn,east,173.9137789115239
2022-12-11,corn,west,191.21957573129765
2022-12-11,corn,central,205.52110400340072
2022-12-11,soybeans,north,448.1879674119392
2022-12-11,soybeans,south,494.2181880699813
2022-12-11,soybeans,east,447.34331041828824
2022-12-11,soybeans,west,483.02323962916694
2022-12-11,soybeans,central,479.7239790254993
2022-12-11,potatoes,north,137.1845922496521
2022-12-11,potatoes,south,116.32661982509475
2022-12-11,potatoes,east,153.5260628887463
2022-12-11,potatoes,west,170.7512556614669
2022-12-11,potatoes,central,144.39388837269624
2022-12-12,wheat,north,268.03798482000036
2022-12-12,wheat,south,291.48478905275965
2022-12-12,wheat,east,318.2668374186083
2022-12-12,wheat,west,322.07931114290864
2022-12-12,wheat,central,311.57541201732647
2022-12-12,rice,north,397.6728830779047
2022-12-12,rice,south,406.4341351243263
2022-12-12,rice,east,385.22723483755726
2022-12-12,rice,west,344.325242527308
2022-12-12,rice,central,366.3114909631839
2022-12-12,corn,north,184.21471481165614
2022-12-12,corn,south,195.93107455714093
2022-12-12,corn,east,156.78231029750023
2022-12-12,corn,west,200.09012116040574
2022-12-12,corn,central,152.0427799217408
2022-12-12,soybeans,north,495.48038645658477
2022-12-12,soybeans,south,531.5783011938832
2022-12-12,soybeans,east,518.490616906971
2022-12-12,soybeans,west,433.2776666742663
2022-12-12,soybeans,central,505.58236330387706
2022-12-12,potatoes,north,152.82762138986624
2022-12-12,potatoes,south,167.1250406148456
2022-12-12,potatoes,east,147.99277863625034
2022-12-12,potatoes,west,157.42148277877754
2022-12-12,potatoes,central,136.53052067609818
2022-12-13,wheat,north,261.88578786944703
2022-12-13,wheat,south,311.0204115966437
2022-12-13,wheat,east,311.4179822498166
2022-12-13,wheat,west,268.0861792765017
2022-12-13,wheat,central,251.58637102602015
2022-12-13,rice,north,386.4089920552137
2022-12-13,rice,south,383.3757413633674
2022-12-13,rice,east,390.6318586688153
2022-12-13,rice,west,415.5172411690824
2022-12-13,rice,central,420.9768369088308
2022-12-13,corn,north,191.00222962800916
2022-12-13,corn,south,171.85685484907978
2022-12-13,corn,east,177.00259638933557
2022-12-13,corn,west,179.464686562798
2022-12-13,corn,central,188.5590654205355
2022-12-13,soybeans,north,452.57931010319186
2022-12-13,soybeans,south,465.4526030679543
2022-12-13,soybeans,east,480.6523253088658
2022-12-13,soybeans,west,446.4477546101769
2022-12-13,soybeans,central,492.49425586888265
2022-12-13,potatoes,north,169.3000608660298
2022-12-13,potatoes,south,140.7527770530223
2022-12-13,potatoes,east,133.38197664712322
2022-12-13,potatoes,west,147.52907354518723
2022-12-13,potatoes,central,131.75846254056486
2022-12-14,wheat,north,282.79025312453115
2022-12-14,wheat,south,267.5456641284723
2022-12-14,wheat,east,256.31170415359674
2022-12-14,wheat,west,261.8014221781149
2022-12-14,wheat,central,268.05181225850987
2022-12-14,rice,north,342.8254294740976
2022-12-14,rice,south,431.63011441080397
2022-12-14,rice,east,399.19934247213416
2022-12-14,rice,west,418.7333686155925
2022-12-14,rice,central,330.70899539080096
2022-12-14,corn,north,185.72109859884154
2022-12-14,corn,south,199.36637726164022
2022-12-14,corn,east,222.96938191033763
